id	QuestionType	AnswerResourceType	WhType	token	Limit	Comparative	Superlative	Person	Location	Organization	Misc	LWL	Vote	M5Rules	DecisionStump	Stacking	MultiScheme	GaussianProcesses	M5P	ZeroR	CVParameterSelection	AdditiveRegression	SimpleLinearRegression	MultilayerPerceptron	DecisionTable	IBk	KStar	REPTree	RandomSubSpace	RegressionByDiscretization	SMOreg	LinearRegression	Bagging
591	1	1	1	1	0	0	1	0	0	1	0	0.6238416825587879	0.6446750158921212	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.5405083492254545	null	0.37827242863738936	0.47948439510939517	0.3706716960366568	0.6238416825587879	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.5509250158921212	0.5759250158921212	0.6238416825587879
592	0	0	0	0	1	0	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.27340629601587313	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
593	1	0	0	0	1	0	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.4980465642155926	0.6446750158921212	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6863416825587879
594	0	1	0	0	1	0	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.4010140921831205	0.5925916825587879	0.5821750158921212	0.6446750158921212	0.5925916825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6446750158921212
595	1	1	0	0	1	0	1	0	0	1	0	0.6238416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.3801807588497872	0.5925916825587879	0.5655083492254546	0.6446750158921212	0.5717583492254545	0.6863416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
596	0	0	1	0	1	0	1	0	0	1	0	0.6030083492254545	0.6446750158921212	0.5821750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.3632383568890029	0.5821750158921212	0.5613416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6030083492254545	0.6238416825587879
597	1	0	1	0	1	0	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.3400036549707603	0.6238416825587879	0.5405083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6863416825587879	0.6446750158921212
598	0	1	1	0	1	0	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.3986111111111111	0.5188913444353728	0.5405083492254545	0.6238416825587879	0.5955678730349784	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6134250158921212	0.6238416825587879
599	1	1	1	0	1	0	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.32837154832347143	0.5394781294452348	0.5196750158921212	0.6030083492254545	0.5955678730349784	0.6655083492254545	0.6446750158921212	0.5925916825587879	0.5925916825587878	0.6238416825587879
600	0	0	0	1	1	0	1	0	0	1	0	0.5867851932964162	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5618625158921212	null	0.37757296268253987	0.6446750158921212	0.4761701139313368	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
601	1	0	0	1	1	0	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.3593474255164539	0.6446750158921212	0.4843546377408607	0.6046423361535591	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6655083492254545	0.6863416825587879
602	0	1	0	1	1	0	1	0	0	1	0	0.6238416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.42958213390905703	0.5925916825587879	0.5030083492254546	0.6446750158921212	0.5925916825587879	0.6863416825587879	0.6446750158921212	0.6238416825587879	0.6238416825587879	0.6446750158921212
603	1	1	0	1	1	0	1	0	0	1	0	0.6238416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.39110298485298484	0.5925916825587879	0.4146383858554911	0.6446750158921212	0.5717583492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212
604	0	0	1	1	1	0	1	0	0	1	0	0.5821750158921212	0.6446750158921212	0.5613416825587879	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.5613416825587879	0.6446750158921212	0.6446750158921212	0.5201958492254545	null	0.36975778750382826	0.5821750158921212	0.40569544970667265	0.6046423361535591	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.5821750158921212	0.5821750158921212	0.6238416825587879
605	1	0	1	1	1	0	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.5613416825587879	null	0.3628575835495567	0.6238416825587879	0.42826489415111707	0.6254756694868925	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212
606	0	1	1	1	1	0	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.5405083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5613416825587879	0.6446750158921212	0.6446750158921212	0.5405083492254545	null	0.4083419958419959	0.5188913444353728	0.41233836270332347	0.6446750158921212	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.5925916825587878	0.6238416825587879
607	1	1	1	1	1	0	1	0	0	1	0	0.6238416825587879	0.6446750158921212	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.5405083492254545	null	0.39744967428774713	0.5394781294452348	0.3706716960366568	0.6446750158921212	0.6134250158921212	0.6863416825587879	0.6446750158921212	0.5509250158921212	0.5342583492254546	0.6238416825587879
608	0	0	0	0	0	1	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.6240882308822593	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
609	1	0	0	0	0	1	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.5188798975489259	0.6655083492254545	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6863416825587879
610	0	1	0	0	0	1	1	0	0	1	0	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.5082080200501253	0.6134250158921212	0.6238416825587879	0.6446750158921212	0.5925916825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212
611	1	1	0	0	0	1	1	0	0	1	0	0.6238416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.3824404761904762	0.6134250158921212	0.6071750158921212	0.6446750158921212	0.5717583492254545	0.6863416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
612	0	0	1	0	0	1	1	0	0	1	0	0.6030083492254545	0.6446750158921212	0.5821750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.58165887475098	0.5677519389690443	0.5613416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.5821750158921212	0.6030083492254545	0.6446750158921212
613	1	0	1	0	0	1	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.505984539701645	0.6446750158921212	0.5613416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212
614	0	1	1	0	0	1	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.4358120245139476	0.5394781294452348	0.5821750158921212	0.6238416825587879	0.5955678730349784	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6134250158921212	0.6238416825587879
615	1	1	1	0	0	1	1	0	0	1	0	0.6030083492254545	0.6446750158921212	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.39312380057572366	0.5394781294452348	0.5613416825587879	0.6030083492254545	0.5955678730349784	0.6655083492254545	0.6446750158921212	0.5717583492254545	0.5925916825587878	0.6446750158921212
616	0	0	0	1	0	1	1	0	0	1	0	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.5643178730349784	0.6446750158921212	0.4970034472646701	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
617	1	0	0	1	0	1	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.418484539701645	0.6446750158921212	0.505187971074194	0.6046423361535591	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6863416825587879
618	0	1	0	1	0	1	1	0	0	1	0	0.6238416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.3668355855855856	0.6134250158921212	0.5446750158921212	0.6446750158921212	0.5925916825587879	0.6863416825587879	0.6446750158921212	0.6238416825587879	0.6238416825587879	0.6446750158921212
619	1	1	0	1	0	1	1	0	0	1	0	0.6238416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.3321276560197965	0.5925916825587879	0.45630505252215775	0.6446750158921212	0.5717583492254545	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6238416825587879	0.6446750158921212
620	0	0	1	1	0	1	1	0	0	1	0	0.5629756694868925	0.6446750158921212	0.5613416825587879	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5613416825587879	0.6446750158921212	0.6446750158921212	0.5405083492254545	null	0.40756209322117165	0.5469186056357109	0.42652878304000597	0.6046423361535591	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.5821750158921212	0.6238416825587879
621	1	0	1	1	0	1	1	0	0	1	0	0.6046423361535591	0.6446750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.5821750158921212	null	0.35777878304000593	0.6238416825587879	0.4490982274844504	0.6046423361535591	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6655083492254545	0.6446750158921212
622	0	1	1	1	0	1	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.5405083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5613416825587879	0.6446750158921212	0.6446750158921212	0.5613416825587879	null	0.3974400807281242	0.5397246777687061	0.4331716960366568	0.6238416825587879	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.5821750158921212	0.5925916825587878	0.6238416825587879
623	1	1	1	1	0	1	1	0	0	1	0	0.6030083492254545	0.6446750158921212	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.5613416825587879	null	0.4351003371383806	0.5394781294452348	0.39150502936999015	0.6238416825587879	0.6134250158921212	0.6863416825587879	0.6446750158921212	0.5717583492254545	0.5717583492254544	0.6238416825587879
624	0	0	0	0	1	1	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.6240882308822593	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
625	1	0	0	0	1	1	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.5188798975489259	0.6655083492254545	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6863416825587879
626	0	1	0	0	1	1	1	0	0	1	0	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.48346323088225923	0.6134250158921212	0.6030083492254545	0.6446750158921212	0.5925916825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212
627	1	1	0	0	1	1	1	0	0	1	0	0.6030083492254545	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.4501212350402634	0.6134250158921212	0.5863416825587878	0.6446750158921212	0.5717583492254545	0.6863416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
628	0	0	1	0	1	1	1	0	0	1	0	0.6030083492254545	0.6446750158921212	0.5821750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.5881996635646244	0.5677519389690443	0.5613416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.5613416825587879	0.6030083492254545	0.6446750158921212
629	1	0	1	0	1	1	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.5037322874493927	0.6446750158921212	0.5613416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212
630	0	1	1	0	1	1	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.4075382149901381	0.5394781294452348	0.5613416825587879	0.6238416825587879	0.5955678730349784	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6134250158921212	0.6238416825587879
631	1	1	1	0	1	1	1	0	0	1	0	0.6238416825587879	0.6446750158921212	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	null	0.4010416666666667	0.560311462778568	0.5405083492254545	0.6030083492254545	0.5955678730349784	0.6446750158921212	0.6446750158921212	0.5717583492254545	0.5717583492254544	0.6446750158921212
632	0	0	0	1	1	1	1	0	0	1	0	0.6046423361535591	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.5643178730349784	0.6446750158921212	0.4970034472646701	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212
633	1	0	0	1	1	1	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.3642614396264004	0.6446750158921212	0.505187971074194	0.6046423361535591	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6655083492254545	0.6863416825587879
634	0	1	0	1	1	1	1	0	0	1	0	0.6238416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.373332133909057	0.6134250158921212	0.5238416825587878	0.6446750158921212	0.5925916825587879	0.6863416825587879	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6446750158921212
635	1	1	0	1	1	1	1	0	0	1	0	0.6030083492254545	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.27979777436299175	0.5925916825587879	0.43547171918882444	0.6446750158921212	0.5717583492254545	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6238416825587879	0.6446750158921212
636	0	0	1	1	1	1	1	0	0	1	0	0.5629756694868925	0.6446750158921212	0.5613416825587879	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5613416825587879	0.6446750158921212	0.6446750158921212	0.5405083492254545	null	0.3743645611425654	0.5469186056357109	0.42652878304000597	0.6046423361535591	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.5613416825587879	0.5821750158921212	0.6238416825587879
637	1	0	1	1	1	1	1	0	0	1	0	0.6254756694868925	0.6446750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.5821750158921212	null	0.39730568296476143	0.6238416825587879	0.4490982274844504	0.6046423361535591	0.6446750158921212	0.6655083492254545	0.6446750158921212	0.6446750158921212	0.6655083492254545	0.6446750158921212
638	0	1	1	1	1	1	1	0	0	1	0	0.6446750158921212	0.6446750158921212	0.5405083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.5613416825587879	0.6446750158921212	0.6446750158921212	0.5613416825587879	null	0.34863487023813117	0.5397246777687061	0.4331716960366568	0.6238416825587879	0.6134250158921212	0.6655083492254545	0.6446750158921212	0.6030083492254545	0.5925916825587878	0.6238416825587879
639	1	1	1	1	1	1	1	0	0	1	0	0.6030083492254545	0.6446750158921212	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.5613416825587879	null	0.47547798485298487	0.560311462778568	0.39150502936999015	0.6446750158921212	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.5509250158921212	0.5509250158921212	0.6238416825587879
640	0	0	0	0	0	0	0	1	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.3745967722063493	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5955678730349784	0.6446750158921212	0.5811447961119014	0.6446750158921212	0.6446750158921212	0.6446750158921212
641	1	0	0	0	0	0	0	1	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6863416825587879	null	0.4124885531135531	0.6446750158921212	0.605984539701645	0.6446750158921212	0.605984539701645	0.6446750158921212	0.5811447961119014	0.6655083492254545	0.6655083492254545	0.6863416825587879
642	0	1	0	0	0	0	0	1	0	1	0	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6655083492254545	null	0.4040411911806143	0.5925916825587879	0.6238416825587879	0.6446750158921212	0.543484539701645	0.6446750158921212	0.5811447961119014	0.6446750158921212	0.6238416825587879	0.6655083492254545
643	1	1	0	0	0	0	0	1	0	1	0	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6863416825587879	null	0.43253821499013806	0.6134250158921212	0.568484539701645	0.6446750158921212	0.574734539701645	0.6446750158921212	0.5811447961119014	0.6655083492254545	0.6446750158921212	0.6655083492254545
644	0	0	1	0	0	0	0	1	0	1	0	0.6030083492254545	0.6446750158921212	0.5821750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.5821750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.33605873504026346	0.6030083492254545	0.5643178730349784	0.6446750158921212	0.605984539701645	0.6238416825587879	0.5811447961119014	0.6238416825587879	0.6030083492254545	0.6238416825587879
645	1	0	1	0	0	0	0	1	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6863416825587879	null	0.33624408836512903	0.6446750158921212	0.5226512063683116	0.6238416825587879	0.605984539701645	0.6655083492254545	0.5811447961119014	0.6863416825587879	0.6655083492254545	0.6446750158921212
646	0	1	1	0	0	0	0	1	0	1	0	0.6238416825587879	0.6446750158921212	0.6030083492254545	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.36906772844272845	0.5928382308822593	0.543484539701645	0.6238416825587879	0.574734539701645	0.6655083492254545	0.591561462778568	0.6446750158921212	0.5196750158921212	0.6238416825587879
647	1	1	1	0	0	0	0	1	0	1	0	0.6238416825587879	0.6446750158921212	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.6134250158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.3209908053658054	0.5925916825587879	0.5226512063683116	0.6030083492254545	0.574734539701645	0.6655083492254545	0.591561462778568	0.6446750158921212	0.5300916825587878	0.6446750158921212
648	0	0	0	1	0	0	0	1	0	1	0	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.5213090028202257	null	0.3359062960158732	0.6342583492254545	0.5161006694868924	0.6446750158921212	0.574734539701645	0.605984539701645	0.5811447961119014	0.6446750158921212	0.6446750158921212	0.6446750158921212
649	1	0	0	1	0	0	0	1	0	1	0	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6655083492254545	null	0.4572805720776492	0.6342583492254545	0.5260213044075274	0.6254756694868925	0.6268178730349784	0.6863416825587879	0.5811447961119014	0.6863416825587879	0.6655083492254545	0.6863416825587879
650	0	1	0	1	0	0	0	1	0	1	0	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.5821750158921212	null	0.473206820625849	0.5613416825587879	0.5655083492254546	0.6655083492254545	0.543484539701645	0.6446750158921212	0.5811447961119014	0.6446750158921212	0.6238416825587879	0.6655083492254545
651	1	1	0	1	0	0	0	1	0	1	0	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6030083492254545	null	0.4762105855855856	0.6030083492254545	0.49156146277856805	0.6655083492254545	0.574734539701645	0.6863416825587879	0.5811447961119014	0.6446750158921212	0.6446750158921212	0.6655083492254545
652	0	0	1	1	0	0	0	1	0	1	0	0.6046423361535591	0.6446750158921212	0.5156686056357108	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6030083492254545	0.5156686056357108	0.6446750158921212	0.6446750158921212	0.5618625158921212	null	0.3967410100606113	0.5925916825587879	0.48902878304000597	0.6046423361535591	0.605984539701645	0.6238416825587879	0.5811447961119014	0.5821750158921212	0.5821750158921212	0.6446750158921212
653	1	0	1	1	0	0	0	1	0	1	0	0.6254756694868925	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	null	0.3596072702663487	0.6342583492254545	0.4635213044075273	0.6254756694868925	0.605984539701645	0.6476512063683116	0.5811447961119014	0.6446750158921212	0.6655083492254545	0.6446750158921212
654	0	1	1	1	0	0	0	1	0	1	0	0.6238416825587879	0.6446750158921212	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.6446750158921212	0.6238416825587879	0.6238416825587879	0.6446750158921212	0.6446750158921212	0.5821750158921212	null	0.5052519389690443	0.5615882308822593	0.480984539701645	0.6446750158921212	0.574734539701645	0.6268178730349784	0.5811447961119014	0.6655083492254545	0.5613416825587879	0.6238416825587879
