class,property,score
http://dbpedia.org/ontology/Road,http://dbpedia.org/ontology/ruralMunicipality,0.008215745
http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/athletics,0.053761856
http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/campus,0.329795076
http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/numberOfDoctoralStudents,0.028011205
http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/numberOfPostgraduateStudents,0.155978181
http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/officerInCharge,0.000884564
http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/other,0.009337068
http://dbpedia.org/ontology/University,http://dbpedia.org/ontology/provost,0.003636542
http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/ontology/facilityId,0.647670937
http://dbpedia.org/ontology/Biomolecule,http://dbpedia.org/ontology/ecNumber,0.68457673
http://dbpedia.org/ontology/Biomolecule,http://dbpedia.org/ontology/ensembl,0.000515398
http://dbpedia.org/ontology/Biomolecule,http://dbpedia.org/ontology/entrezgene,0.135034145
http://dbpedia.org/ontology/Biomolecule,http://dbpedia.org/ontology/hgncid,0.114418245
http://dbpedia.org/ontology/Biomolecule,http://dbpedia.org/ontology/mgiid,0.000128849
http://dbpedia.org/ontology/Biomolecule,http://dbpedia.org/ontology/omim,0.102435253
http://dbpedia.org/ontology/Biomolecule,http://dbpedia.org/ontology/refseqmrna,0.000515398
http://dbpedia.org/ontology/Biomolecule,http://dbpedia.org/ontology/refseqprotein,0.000515398
http://dbpedia.org/ontology/Biomolecule,http://dbpedia.org/ontology/symbol,0.338358459
http://dbpedia.org/ontology/Biomolecule,http://dbpedia.org/ontology/uniprot,0.111197011
http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/finalPublicationYear,0.028785262
http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/firstPublicationYear,0.348092322
http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/frequencyOfPublication,0.327052913
http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/issn,0.468990422
http://dbpedia.org/ontology/PeriodicalLiterature,http://dbpedia.org/ontology/openAccessContent,0.059978019
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftAttack,0.021314292
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftBomber,0.010039729
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftElectronic,0.003650811
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftFighter,0.028079029
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftHelicopter,0.007892194
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftHelicopterAttack,0.002040159
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftHelicopterCargo,0.000697949
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftHelicopterMultirole,0.00134221
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftHelicopterObservation,0.000483196
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftHelicopterTransport,0.000859014
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftHelicopterUtility,0.002254913
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftInterceptor,0.001771717
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftPatrol,0.014281112
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftRecon,0.010039729
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftTrainer,0.015623322
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/aircraftTransport,0.01701922
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/anniversary,0.009771287
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/battleHonours,0.047245786
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/commandStructure,0.372114249
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/disbanded,0.022924944
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/fourthCommander,0.002952862
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/garrison,0.390421991
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/identificationSymbol,0.241544078
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/march,0.017985612
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/notableCommander,0.180124557
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/patron,0.01170407
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/secondCommander,0.024481907
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/ontology/thirdCommander,0.008160636
http://dbpedia.org/ontology/ChemicalSubstance,http://dbpedia.org/ontology/pubchem,0.288859314
http://dbpedia.org/ontology/Mountain,http://dbpedia.org/ontology/firstAscentPerson,0.033826879
http://dbpedia.org/ontology/Mountain,http://dbpedia.org/ontology/firstAscentYear,0.106833713
http://dbpedia.org/ontology/Mountain,http://dbpedia.org/ontology/mountainRange,0.702277904
http://dbpedia.org/ontology/Mountain,http://dbpedia.org/ontology/parentMountainPeak,0.141628702
http://dbpedia.org/ontology/IceHockeyPlayer,http://dbpedia.org/ontology/hallOfFame,0.018991779
http://dbpedia.org/ontology/IceHockeyPlayer,http://dbpedia.org/ontology/prospectLeague,0.048053024
http://dbpedia.org/ontology/IceHockeyPlayer,http://dbpedia.org/ontology/prospectTeam,0.033076286
http://dbpedia.org/ontology/IceHockeyPlayer,http://dbpedia.org/ontology/shoots,0.912242687
http://dbpedia.org/ontology/IceHockeyPlayer,http://dbpedia.org/ontology/whaDraft,0.022815627
http://dbpedia.org/ontology/IceHockeyPlayer,http://dbpedia.org/ontology/whaDraftTeam,0.02224205
http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/faaLocationIdentifier,0.281239452
http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/icaoLocationIdentifier,0.701410923
http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/locationIdentifier,0.002092756
http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/runwayDesignation,0.907783704
http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/runwayLength,0.916694795
http://dbpedia.org/ontology/Airport,http://dbpedia.org/ontology/runwaySurface,0.9208128
http://dbpedia.org/ontology/MilitaryConflict,http://dbpedia.org/ontology/causalties,0.722096157
http://dbpedia.org/ontology/MilitaryConflict,http://dbpedia.org/ontology/combatant,0.858247057
http://dbpedia.org/ontology/MilitaryConflict,http://dbpedia.org/ontology/isPartOfMilitaryConflict,0.835980712
http://dbpedia.org/ontology/MilitaryConflict,http://dbpedia.org/ontology/place,0.962345767
http://dbpedia.org/ontology/MilitaryConflict,http://dbpedia.org/ontology/result,0.957523756
http://dbpedia.org/ontology/MilitaryConflict,http://dbpedia.org/ontology/strength,0.752659197
http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/arm,0.313068802
http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/band,0.309428467
http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/chromosome,0.324353841
http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/locusSupplementaryData,0.098653076
http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/pdb,0.036039316
http://dbpedia.org/ontology/Protein,http://dbpedia.org/ontology/refseq,0.317073171
http://dbpedia.org/ontology/Lake,http://dbpedia.org/ontology/Lake/areaOfCatchment,0.081081081
http://dbpedia.org/ontology/Lake,http://dbpedia.org/ontology/Lake/shoreLength,0.120710598
http://dbpedia.org/ontology/Lake,http://dbpedia.org/ontology/Lake/volume,0.109170969
http://dbpedia.org/ontology/Lake,http://dbpedia.org/ontology/areaOfCatchment,0.081081081
http://dbpedia.org/ontology/FictionalCharacter,http://dbpedia.org/ontology/firstAppearance,0.198650428
http://dbpedia.org/ontology/FictionalCharacter,http://dbpedia.org/ontology/lastAppearance,0.096061005
http://dbpedia.org/ontology/FictionalCharacter,http://dbpedia.org/ontology/portrayer,0.1627167
http://dbpedia.org/ontology/CelestialBody,http://dbpedia.org/ontology/absoluteMagnitude,0.262675159
http://dbpedia.org/ontology/CelestialBody,http://dbpedia.org/ontology/apoapsis,0.264288747
http://dbpedia.org/ontology/CelestialBody,http://dbpedia.org/ontology/discovered,0.269808917
http://dbpedia.org/ontology/CelestialBody,http://dbpedia.org/ontology/periapsis,0.264373673
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/numberBuilt,0.6543646
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/programCost,0.007344055
http://dbpedia.org/ontology/Aircraft,http://dbpedia.org/ontology/unitCost,0.156549224
http://dbpedia.org/ontology/Activity,http://dbpedia.org/ontology/equipment,0.011561237
http://dbpedia.org/ontology/Language,http://dbpedia.org/ontology/iso6391Code,0.020944113
http://dbpedia.org/ontology/Language,http://dbpedia.org/ontology/iso6392Code,0.044384156
http://dbpedia.org/ontology/Language,http://dbpedia.org/ontology/iso6393Code,0.739772111
http://dbpedia.org/ontology/Language,http://dbpedia.org/ontology/languageFamily,0.831470429
http://dbpedia.org/ontology/Language,http://dbpedia.org/ontology/spokenIn,0.848941943
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Automobile/fuelCapacity,0.00118624
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/Automobile/wheelbase,0.585247493
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/automobilePlatform,0.1869945
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/bodyStyle,0.604119487
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/engine,0.695891297
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/fuelCapacity,0.00118624
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/layout,0.511269276
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/transmission,0.584708293
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/ontology/wheelbase,0.585247493
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/episodeNumber,0.901835684
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/guest,0.716700246
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/photographer,0.050145512
http://dbpedia.org/ontology/TelevisionEpisode,http://dbpedia.org/ontology/seasonNumber,0.849451534
http://dbpedia.org/ontology/ProtectedArea,http://dbpedia.org/ontology/iucnCategory,0.55581871
http://dbpedia.org/ontology/HistoricBuilding,http://dbpedia.org/ontology/pastor,0.005321924
http://dbpedia.org/ontology/Sales,http://dbpedia.org/ontology/endYearOfSales,0.016772439
http://dbpedia.org/ontology/Sales,http://dbpedia.org/ontology/model,0.022665458
http://dbpedia.org/ontology/Sales,http://dbpedia.org/ontology/numberSold,0.673277425
http://dbpedia.org/ontology/Sales,http://dbpedia.org/ontology/startYearOfSales,0.021985494
http://dbpedia.org/ontology/Sales,http://dbpedia.org/ontology/usSales,0.156051677
http://dbpedia.org/ontology/TelevisionStation,http://dbpedia.org/ontology/timeshiftChannel,0.02000702
http://dbpedia.org/ontology/Song,http://dbpedia.org/ontology/trackNumber,0.319434373
http://dbpedia.org/ontology/CollegeCoach,http://dbpedia.org/ontology/bowlRecord,0.093911827
http://dbpedia.org/ontology/CollegeCoach,http://dbpedia.org/ontology/coachedTeam,0.009097271
http://dbpedia.org/ontology/CollegeCoach,http://dbpedia.org/ontology/coachingRecord,0.007697691
http://dbpedia.org/ontology/CollegeCoach,http://dbpedia.org/ontology/currentRecord,0.133379986
http://dbpedia.org/ontology/CollegeCoach,http://dbpedia.org/ontology/overallRecord,0.813995801
http://dbpedia.org/ontology/CollegeCoach,http://dbpedia.org/ontology/tournamentRecord,0.089573128
http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/europeanAffiliation,0.079678173
http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/europeanParliamentGroup,0.049961069
http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/internationalAffiliation,0.144432909
http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/mergedIntoParty,0.097716065
http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/nationalAffiliation,0.145341293
http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/splitFromParty,0.111990657
http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/spokesperson,0.013885284
http://dbpedia.org/ontology/PoliticalParty,http://dbpedia.org/ontology/youthWing,0.056189982
http://dbpedia.org/ontology/Newspaper,http://dbpedia.org/ontology/associateEditor,0.002032225
http://dbpedia.org/ontology/Newspaper,http://dbpedia.org/ontology/managingEditor,0.003048338
http://dbpedia.org/ontology/Newspaper,http://dbpedia.org/ontology/sisterNewspaper,0.059660328
http://dbpedia.org/ontology/AcademicJournal,http://dbpedia.org/ontology/academicDiscipline,0.923672884
http://dbpedia.org/ontology/AcademicJournal,http://dbpedia.org/ontology/impactFactor,0.537159254
http://dbpedia.org/ontology/AcademicJournal,http://dbpedia.org/ontology/impactFactorAsOf,0.537302726
http://dbpedia.org/ontology/AcademicJournal,http://dbpedia.org/ontology/isPeerReviewed,0.000286944
http://dbpedia.org/ontology/AcademicJournal,http://dbpedia.org/ontology/jstor,0.067001435
http://dbpedia.org/ontology/Cartoon,http://dbpedia.org/ontology/animator,0.239092798
http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/bioavailability,0.099441514
http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/chEBI,0.207415451
http://dbpedia.org/ontology/Drug,http://dbpedia.org/ontology/iupacName,0.835556935
http://dbpedia.org/ontology/VolleyballPlayer,http://dbpedia.org/ontology/block,0.026161896
http://dbpedia.org/ontology/VolleyballPlayer,http://dbpedia.org/ontology/spike,0.028470299
http://dbpedia.org/ontology/Food,http://dbpedia.org/ontology/approximateCalories,0.001321004
http://dbpedia.org/ontology/Food,http://dbpedia.org/ontology/carbohydrate,0.000330251
http://dbpedia.org/ontology/Food,http://dbpedia.org/ontology/complexity,0.000495377
http://dbpedia.org/ontology/Food,http://dbpedia.org/ontology/creatorOfDish,0.04838177
http://dbpedia.org/ontology/Food,http://dbpedia.org/ontology/fat,0.000330251
http://dbpedia.org/ontology/Food,http://dbpedia.org/ontology/glycemicIndex,0.000330251
http://dbpedia.org/ontology/Food,http://dbpedia.org/ontology/ingredient,0.627311757
http://dbpedia.org/ontology/Food,http://dbpedia.org/ontology/ingredientName,0.66496037
http://dbpedia.org/ontology/Food,http://dbpedia.org/ontology/maxTime,0.000495377
http://dbpedia.org/ontology/Food,http://dbpedia.org/ontology/minTime,0.000495377
http://dbpedia.org/ontology/Food,http://dbpedia.org/ontology/protein,0.000495377
http://dbpedia.org/ontology/Food,http://dbpedia.org/ontology/servingSize,0.012879789
http://dbpedia.org/ontology/Food,http://dbpedia.org/ontology/servingTemperature,0.132760898
http://dbpedia.org/ontology/Weapon,http://dbpedia.org/ontology/Weapon/diameter,0.116415845
http://dbpedia.org/ontology/Weapon,http://dbpedia.org/ontology/Weapon/height,0.251513579
http://dbpedia.org/ontology/Weapon,http://dbpedia.org/ontology/Weapon/length,0.596782564
http://dbpedia.org/ontology/Weapon,http://dbpedia.org/ontology/Weapon/weight,0.586403736
http://dbpedia.org/ontology/Weapon,http://dbpedia.org/ontology/Weapon/width,0.25185954
http://dbpedia.org/ontology/Weapon,http://dbpedia.org/ontology/usedInWar,0.326587096
http://dbpedia.org/ontology/Disease,http://dbpedia.org/ontology/icd10,0.671905697
http://dbpedia.org/ontology/Disease,http://dbpedia.org/ontology/icd9,0.61345776
http://dbpedia.org/ontology/Disease,http://dbpedia.org/ontology/icdo,0.033398821
http://dbpedia.org/ontology/Disease,http://dbpedia.org/ontology/meshId,0.444662737
http://dbpedia.org/ontology/Island,http://dbpedia.org/ontology/archipelago,0.460570336
http://dbpedia.org/ontology/Island,http://dbpedia.org/ontology/border,0.000159312
http://dbpedia.org/ontology/Island,http://dbpedia.org/ontology/building,0.000159312
http://dbpedia.org/ontology/Island,http://dbpedia.org/ontology/highestRegion,0.00175243
http://dbpedia.org/ontology/Island,http://dbpedia.org/ontology/highestState,0.00175243
http://dbpedia.org/ontology/Island,http://dbpedia.org/ontology/lowestRegion,0.000318624
http://dbpedia.org/ontology/Island,http://dbpedia.org/ontology/majorIsland,0.034570655
http://dbpedia.org/ontology/Island,http://dbpedia.org/ontology/material,0.000318624
http://dbpedia.org/ontology/Island,http://dbpedia.org/ontology/numberOfIslands,0.122032818
http://dbpedia.org/ontology/Museum,http://dbpedia.org/ontology/collection,0.060851214
http://dbpedia.org/ontology/Museum,http://dbpedia.org/ontology/curator,0.010552234
http://dbpedia.org/ontology/EthnicGroup,http://dbpedia.org/ontology/populationPlace,0.799109627
http://dbpedia.org/ontology/EthnicGroup,http://dbpedia.org/ontology/totalPopulation,0.695232795
http://dbpedia.org/ontology/PowerStation,http://dbpedia.org/ontology/averageAnnualGeneration,0.155729864
http://dbpedia.org/ontology/PowerStation,http://dbpedia.org/ontology/capacityFactor,0.015879089
http://dbpedia.org/ontology/PowerStation,http://dbpedia.org/ontology/generationUnits,0.167782667
http://dbpedia.org/ontology/PowerStation,http://dbpedia.org/ontology/installedCapacity,0.512531089
http://dbpedia.org/ontology/PowerStation,http://dbpedia.org/ontology/primaryFuelType,0.586952363
http://dbpedia.org/ontology/Magazine,http://dbpedia.org/ontology/editorTitle,0.344893293
http://dbpedia.org/ontology/Magazine,http://dbpedia.org/ontology/previousEditor,0.030106707
http://dbpedia.org/ontology/TennisPlayer,http://dbpedia.org/ontology/careerPrizeMoney,0.698684963
http://dbpedia.org/ontology/TennisPlayer,http://dbpedia.org/ontology/plays,0.753001715
http://dbpedia.org/ontology/Artwork,http://dbpedia.org/ontology/museum,0.611069135
http://dbpedia.org/ontology/SportsLeague,http://dbpedia.org/ontology/currentSeason,0.397684211
http://dbpedia.org/ontology/SportsLeague,http://dbpedia.org/ontology/numberOfTeams,0.300631579
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/artery,0.075931891
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/branchFrom,0.120800736
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/branchTo,0.034514496
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/dorlandsPrefix,0.549010584
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/dorlandsSuffix,0.549470778
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/drainsFrom,0.016797055
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/drainsTo,0.053152324
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/grayPage,0.642659917
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/graySubject,0.641739531
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/lymph,0.009664059
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/meshName,0.139668661
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/meshNumber,0.127933732
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/nerve,0.084445467
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/organSystem,0.00069029
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/precursor,0.046249425
http://dbpedia.org/ontology/AnatomicalStructure,http://dbpedia.org/ontology/vein,0.053382421
http://dbpedia.org/ontology/Bridge,http://dbpedia.org/ontology/bridgeCarries,0.696126189
http://dbpedia.org/ontology/Bridge,http://dbpedia.org/ontology/crosses,0.822083043
http://dbpedia.org/ontology/Bridge,http://dbpedia.org/ontology/loadLimit,0.007190907
http://dbpedia.org/ontology/Bridge,http://dbpedia.org/ontology/mainspan,0.379030387
http://dbpedia.org/ontology/Bridge,http://dbpedia.org/ontology/numberOfPiersInWater,0.050800278
http://dbpedia.org/ontology/Bridge,http://dbpedia.org/ontology/numberOfSpans,0.173045697
http://dbpedia.org/ontology/Bridge,http://dbpedia.org/ontology/unitedStatesNationalBridgeId,0.089306425
http://dbpedia.org/ontology/Olympics,http://dbpedia.org/ontology/numberOfParticipatingAthletes,0.010974539
http://dbpedia.org/ontology/Olympics,http://dbpedia.org/ontology/numberOfParticipatingNations,0.01119403
http://dbpedia.org/ontology/Wrestler,http://dbpedia.org/ontology/billed,0.303242982
http://dbpedia.org/ontology/Wrestler,http://dbpedia.org/ontology/debut,0.196757018
http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/alliance,0.072574484
http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/destination,0.066717596
http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/hubAirport,0.579831933
http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/iataAirlineCode,0.824548001
http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/icaoAirlineCode,0.855614973
http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/lounge,0.01426025
http://dbpedia.org/ontology/Airline,http://dbpedia.org/ontology/targetAirport,0.323656735
http://dbpedia.org/ontology/RaceHorse,http://dbpedia.org/ontology/jockey,0.011851852
http://dbpedia.org/ontology/Saint,http://dbpedia.org/ontology/beatifiedBy,0.235957874
http://dbpedia.org/ontology/Saint,http://dbpedia.org/ontology/beatifiedDate,0.218655968
http://dbpedia.org/ontology/Saint,http://dbpedia.org/ontology/beatifiedPlace,0.170511535
http://dbpedia.org/ontology/Saint,http://dbpedia.org/ontology/canonizedBy,0.159478435
http://dbpedia.org/ontology/Saint,http://dbpedia.org/ontology/canonizedDate,0.121364092
http://dbpedia.org/ontology/Saint,http://dbpedia.org/ontology/canonizedPlace,0.081745236
http://dbpedia.org/ontology/Saint,http://dbpedia.org/ontology/majorShrine,0.236459378
http://dbpedia.org/ontology/Saint,http://dbpedia.org/ontology/suppreddedDate,0.000250752
http://dbpedia.org/ontology/Saint,http://dbpedia.org/ontology/veneratedIn,0.792126379
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/Planet/apoapsis,0.829203304
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/Planet/averageSpeed,0.169197975
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/Planet/density,0.032507328
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/Planet/mass,0.048760991
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/Planet/maximumTemperature,0.007727152
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/Planet/meanRadius,0.031441514
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/Planet/meanTemperature,0.009592326
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/Planet/minimumTemperature,0.006661338
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/Planet/orbitalPeriod,0.850253131
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/Planet/periapsis,0.829469758
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/Planet/surfaceArea,0.010125233
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/Planet/temperature,0.09885425
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/Planet/volume,0.016520117
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/albedo,0.339461764
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/apparentMagnitude,0.057287503
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/detectionMethod,0.005861977
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/epoch,0.836930456
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/escapeVelocity,0.077804423
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/maximumTemperature,0.007727152
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/meanRadius,0.031441514
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/meanTemperature,0.009592326
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/minimumTemperature,0.006661338
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/orbitalPeriod,0.850253131
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/rotationPeriod,0.542765787
http://dbpedia.org/ontology/Planet,http://dbpedia.org/ontology/surfaceArea,0.010125233
http://dbpedia.org/ontology/GivenName,http://dbpedia.org/ontology/nameDay,0.000527844
http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/boiler,0.011791775
http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/boilerPressure,0.001725626
http://dbpedia.org/ontology/Locomotive,http://dbpedia.org/ontology/cylinderCount,0.209951107
http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/distributingCompany,0.329424902
http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/ontology/distributingLabel,0.329424902
http://dbpedia.org/ontology/GolfPlayer,http://dbpedia.org/ontology/winsAtAsia,0.003345499
http://dbpedia.org/ontology/GolfPlayer,http://dbpedia.org/ontology/winsAtAus,0.001824818
http://dbpedia.org/ontology/GolfPlayer,http://dbpedia.org/ontology/winsAtChallenges,0.004257908
http://dbpedia.org/ontology/GolfPlayer,http://dbpedia.org/ontology/winsAtChampionships,0.002128954
http://dbpedia.org/ontology/GolfPlayer,http://dbpedia.org/ontology/winsAtJapan,0.004562044
http://dbpedia.org/ontology/GolfPlayer,http://dbpedia.org/ontology/winsAtLET,0.003041363
http://dbpedia.org/ontology/GolfPlayer,http://dbpedia.org/ontology/winsAtLPGA,0.002128954
http://dbpedia.org/ontology/GolfPlayer,http://dbpedia.org/ontology/winsAtMajors,0.009124088
http://dbpedia.org/ontology/GolfPlayer,http://dbpedia.org/ontology/winsAtNWIDE,0.00243309
http://dbpedia.org/ontology/GolfPlayer,http://dbpedia.org/ontology/winsAtOtherTournaments,0.003041363
http://dbpedia.org/ontology/GolfPlayer,http://dbpedia.org/ontology/winsAtPGA,0.004257908
http://dbpedia.org/ontology/GolfPlayer,http://dbpedia.org/ontology/winsAtProTournaments,0.001216545
http://dbpedia.org/ontology/GolfPlayer,http://dbpedia.org/ontology/winsInEurope,0.003041363
http://dbpedia.org/ontology/FigureSkater,http://dbpedia.org/ontology/choreographer,0.205334988
http://dbpedia.org/ontology/FigureSkater,http://dbpedia.org/ontology/currentPartner,0.191377171
http://dbpedia.org/ontology/FigureSkater,http://dbpedia.org/ontology/formerChoreographer,0.210297767
http://dbpedia.org/ontology/FigureSkater,http://dbpedia.org/ontology/formerCoach,0.40601737
http://dbpedia.org/ontology/FigureSkater,http://dbpedia.org/ontology/formerPartner,0.355459057
http://dbpedia.org/ontology/Race,http://dbpedia.org/ontology/firstWinner,0.012812873
http://dbpedia.org/ontology/Race,http://dbpedia.org/ontology/mostWins,0.010727056
http://dbpedia.org/ontology/Race,http://dbpedia.org/ontology/recentWinner,0.014600715
http://dbpedia.org/ontology/Hospital,http://dbpedia.org/ontology/bedCount,0.6240625
http://dbpedia.org/ontology/Architect,http://dbpedia.org/ontology/significantBuilding,0.371616933
